username,post,likes,type,datetimes,captions
sarah_ihab_fitness,https://www.instagram.com/p/CackKwos8b5/,1345,clip,2022-02-26T16:00:12.000Z,"U can find most recipes on the account already 🥰
.
.
.
.
.
.
.
.
.
.
.
.
.

#mentalhealthmatters #overeatingrecovery #weightlossjourney2021 #weightlossjourney #fatlossjourney #weightlosstips #healthyweightloss #fitnesstips #fitnessegypt #healthyeating #wellnesscoach #mondaymotivation #weightlossmotivation #weightlosscoach #fatlosscoach #wellbeing #selflovematters #nutritionadvice #fitnesscoach #mealplan #workoutplan #ablines #nutritionadvice #fdoe #whatieatinaday #goodfood #fitnessmotivation #onlinepersonaltrainer #girlbodybuilder #aesthetic #explorepage"
sarah_ihab_fitness,https://www.instagram.com/p/CaPrnwSrAYM/,unknown,clip,2022-02-21T16:00:50.000Z,
sarah_ihab_fitness,https://www.instagram.com/p/CaFgvQCNe4f/,1490,clip,2022-02-17T17:05:45.000Z,"Really proud of my food lately 😌
.
.
.
.
.
.
.
.
.
.
.
#mentalhealthmatters #overeatingrecovery #weightlossjourney2021 #weightlossjourney #fatlossjourney #weightlosstips #healthyweightloss #fitnesstips #fitnessegypt #healthyeating #wellnesscoach #mondaymotivation #weightlossmotivation #weightlosscoach #fatlosscoach #wellbeing #selflovematters #nutritionadvice #fitnesscoach #mealplan #workoutplan #ablines #nutritionadvice #fdoe #whatieatinaday #goodfood #fitnessmotivation #onlinepersonaltrainer #girlbodybuilder #aesthetic #explorepage"
sarah_ihab_fitness,https://www.instagram.com/p/CaAQcaPPAn7/,unknown,clip,2022-02-15T16:06:19.000Z,"Just some motivation
.
.
.
.
.
.
.
.
.
.
.

#mentalhealthmatters #overeatingrecovery #weightlossjourney2021 #weightlossjourney #fatlossjourney #weightlosstips #healthyweightloss #fitnesstips #fitnessegypt #healthyeating #wellnesscoach #mondaymotivation #weightlossmotivation #weightlosscoach #fatlosscoach #wellbeing #selflovematters #nutritionadvice #fitnesscoach #mealplan #workoutplan #ablines #nutritionadvice #fdoe #whatieatinaday #goodfood #fitnessmotivation #onlinepersonaltrainer #girlbodybuilder #aesthetic #explorepage"
sarah_ihab_fitness,https://www.instagram.com/p/CZ68sOTs5wi/,unknown,carousel,2022-02-13T14:36:36.000Z,"As requested here’s my quads focused leg day 🔥🦵

Details:
1️⃣ Paused squats: 4x4
(Build up to a heavy weight)
2️⃣ Lunges: 3x10 (each leg)
3️⃣ Kas glute bridges: 4x15
(It’s basically like hip thrusts but less range of motion)
4️⃣ Elevated narrow front squats: 4x15
5️⃣ Glute abductions: 4x25
(Preferably with a resistance band)
6️⃣ Calve raises : 3x25
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.

#mentalhealthmatters #overeatingrecovery #weightlossjourney2021 #weightlossjourney #fatlossjourney #weightlosstips #healthyweightloss #fitnesstips #fitnessegypt #healthyeating #wellnesscoach #mondaymotivation #weightlossmotivation #weightlosscoach #fatlosscoach #wellbeing #selflovematters #nutritionadvice #fitnesscoach #mealplan #workoutplan #ablines #nutritionadvice #fdoe #whatieatinaday #goodfood #fitnessmotivation #onlinepersonaltrainer #girlbodybuilder #aesthetic #explorepage"
sarah_ihab_fitness,https://www.instagram.com/p/CZwyeXWFGAQ/,unknown,clip,2022-02-09T15:55:57.000Z,"A very good day 👍🏼🤓
.
.
.
.
.
.
.
.
.

#mentalhealthmatters #overeatingrecovery #weightlossjourney2021 #weightlossjourney #fatlossjourney #weightlosstips #healthyweightloss #fitnesstips #fitnessegypt #healthyeating #wellnesscoach #mondaymotivation #weightlossmotivation #weightlosscoach #fatlosscoach #wellbeing #selflovematters #nutritionadvice #fitnesscoach #mealplan #workoutplan #ablines #nutritionadvice #fdoe #whatieatinaday #goodfood #fitnessmotivation #onlinepersonaltrainer #girlbodybuilder #aesthetic #explorepage"
sarah_ihab_fitness,https://www.instagram.com/p/CZCNJVsoKpw/,2503,carousel,2022-01-22T13:43:40.000Z,"Appreciation post for the new leggings and the quad muscles 😌😤
.
.
.
.
.
.
.
.

#mentalhealthmatters #overeatingrecovery #weightlossjourney2021 #weightlossjourney #fatlossjourney #weightlosstips #healthyweightloss #fitnesstips #fitnessegypt #healthyeating #wellnesscoach #mondaymotivation #weightlossmotivation #weightlosscoach #fatlosscoach #wellbeing #selflovematters #nutritionadvice #fitnesscoach #mealplan #workoutplan #ablines #nutritionadvice #fdoe #whatieatinaday #goodfood #fitnessmotivation #onlinepersonaltrainer #girlbodybuilder #aesthetic #explorepage"
sarah_ihab_fitness,https://www.instagram.com/p/CYuLgMxty4n/,1911,clip,2022-01-14T19:08:09.000Z,"Yall told me to post it here too .
.
.
.
.
.
.
.
.
#mentalhealthmatters #overeatingrecovery #weightlossjourney2021 #weightlossjourney #fatlossjourney #weightlosstips #healthyweightloss #fitnesstips #fitnessegypt #healthyeating #wellnesscoach #mondaymotivation #weightlossmotivation #weightlosscoach #fatlosscoach #wellbeing #selflovematters #nutritionadvice #fitnesscoach #mealplan #workoutplan #ablines #nutritionadvice #fdoe #whatieatinaday #goodfood #fitnessmotivation #onlinepersonaltrainer #girlbodybuilder #aesthetic #explorepage"
sarah_ihab_fitness,https://www.instagram.com/p/CYg74UQsCUl/,1934,clip,2022-01-09T15:39:20.000Z,"Sometimes you don’t notice how far you’ve come until u look back 😮‍💨
.
.
.
.
.
.
.

#mentalhealthmatters #overeatingrecovery #weightlossjourney2021 #weightlossjourney #fatlossjourney #weightlosstips #healthyweightloss #fitnesstips #fitnessegypt #healthyeating #wellnesscoach #mondaymotivation #weightlossmotivation #weightlosscoach #fatlosscoach #wellbeing #selflovematters #nutritionadvice #fitnesscoach #mealplan #workoutplan #ablines #nutritionadvice #fdoe #whatieatinaday #goodfood #fitnessmotivation #onlinepersonaltrainer #girlbodybuilder #aesthetic #explorepage"
sarah_ihab_fitness,https://www.instagram.com/p/CYXAJcSFJ4D/,1973,clip,2022-01-05T19:03:53.000Z,"First workout of 2022 🔥
.
.
.
.
.
.
.
.
.
.
.
.
.

#mentalhealthmatters #overeatingrecovery #weightlossjourney2021 #weightlossjourney #fatlossjourney #weightlosstips #healthyweightloss #fitnesstips #fitnessegypt #healthyeating #wellnesscoach #mondaymotivation #weightlossmotivation #weightlosscoach #fatlosscoach #wellbeing #selflovematters #nutritionadvice #fitnesscoach #mealplan #workoutplan #ablines #nutritionadvice #fdoe #whatieatinaday #goodfood #fitnessmotivation #onlinepersonaltrainer #girlbodybuilder #aesthetic #explorepage"
sarah_ihab_fitness,https://www.instagram.com/p/CYUARt2jmYd/,unknown,clip,2022-01-04T15:20:37.000Z,"Finally another IGTV … share if you think someone needs to know this ☺️👀
.
.
.
.
.
.
.
.
.
.
.
.

#mentalhealthmatters #overeatingrecovery #weightlossjourney2021 #weightlossjourney #fatlossjourney #weightlosstips #healthyweightloss #fitnesstips #fitnessegypt #healthyeating #wellnesscoach #mondaymotivation #weightlossmotivation #weightlosscoach #fatlosscoach #wellbeing #selflovematters #nutritionadvice #fitnesscoach #mealplan #workoutplan #ablines #nutritionadvice #fdoe #whatieatinaday #goodfood #fitnessmotivation #onlinepersonaltrainer #girlbodybuilder #aesthetic #explorepage"
sarah_ihab_fitness,https://www.instagram.com/p/CYHTekTATXc/,1500,clip,2021-12-30T16:45:17.000Z,"A very Christmasy what I eat in a day
.
.
.
.
.
.
.
.
.
.
.

#mentalhealthmatters #overeatingrecovery #weightlossjourney2021 #weightlossjourney #fatlossjourney #weightlosstips #healthyweightloss #fitnesstips #fitnessegypt #healthyeating #wellnesscoach #mondaymotivation #weightlossmotivation #weightlosscoach #fatlosscoach #wellbeing #selflovematters #nutritionadvice #fitnesscoach #mealplan #workoutplan #ablines #nutritionadvice #fdoe #whatieatinaday #goodfood #fitnessmotivation #onlinepersonaltrainer #girlbodybuilder #aesthetic #explorepage"
sarah_ihab_fitness,https://www.instagram.com/p/CX1PT_IDOXy/,unknown,clip,2021-12-23T16:27:56.000Z,"This is so requested so hope you enjoy 🥰☺️
.
.
.
.
.
.
.
.
.
.
.

#mentalhealthmatters #overeatingrecovery #weightlossjourney2021 #weightlossjourney #fatlossjourney #weightlosstips #healthyweightloss #fitnesstips #fitnessegypt #healthyeating #wellnesscoach #mondaymotivation #weightlossmotivation #weightlosscoach #fatlosscoach #wellbeing #selflovematters #nutritionadvice #fitnesscoach #mealplan #workoutplan #ablines #nutritionadvice #fdoe #whatieatinaday #goodfood #fitnessmotivation #onlinepersonaltrainer #girlbodybuilder #aesthetic #explorepage"
farah_elwardany,https://www.instagram.com/p/CZROoa0lwTG/,133,clip,2022-01-28T09:51:50.000Z,"✨Trying to get back to training after 2 years of no commitment, no consistency, no motivation 😅
.
✨I won't lie and say I've been consistent this month, still it's a bit hard to find the motivation to go to the gym and train every day.
.
✨But I'm definitely trying to do my best.
.
Starting this newest (not so newest😅) journey with @tunnelvision.eg.
.
Still have 11 more months to see a difference and reach a higher level this year💪🏼"
farah_elwardany,https://www.instagram.com/p/CWV1jcTNSUH/,unknown,carousel,2021-11-16T15:08:09.000Z,"That feeling when you PR and you couldn't believe it!
.
Definitely loved the atmosphere in @tunnelvision.eg camp and I can't wait for the next one!
.
.
.
.
.
#snatchpr #coachlife #athletelife #personaltrainer #onlinecoach"
farah_elwardany,https://www.instagram.com/p/CVxUdkPF9bt/,518,clip,2021-11-02T10:48:10.000Z,"✨Hoping onto this trend!
.
✨We all start somewhere...Always be proud of every step you take!
.
.
.
.
.
.
#progress #progressnotperfection #athletelife #coachlife #athletetocoach"
farah_elwardany,https://www.instagram.com/p/CVfTMmvFxvF/,unknown,clip,2021-10-26T10:52:35.000Z,"#tipoftheweek
🌟Feeling back pain whenever you lift something off the ground?
.
🌟Well that's because you slouch when you bend and that puts pressure on your lower back.
.
🌟Avoid that by either deadlifting or squatting whenever you want to pick up something!
.
.
.
.
#coaching #coach #trainer #fitness #fitnessgirl"
farah_elwardany,https://www.instagram.com/p/CUxS_NatoBn/,unknown,photo,2021-10-08T14:02:03.000Z,"When @nurelwardany was trying to take a deep meaningful picture with🌻. But my nose started itching 😅.
.
.
.
.
.
.
.
.
#sunflower #sunflowers🌻 #pictureruined #happyfriday #weekendvibes #vibes #goodvibes #fridayvibes #positivevibes #coach #coaching #coachlife #athletelife #athletetocoach #athletetocoachlife #yellowcolour💛 #keepsmiling"
farah_elwardany,https://www.instagram.com/p/CUkkvRVlEcg/,unknown,clip,2021-10-03T15:30:52.000Z,"#tipoftheweek
✨Having trouble finding the perfect stance for your Bulgarian split squats?
.
✨I've got just the tip for you! Stumbled upon this piece of info. on Instagram and it actually works✌🏼
.
✨Try it and you'll see how much easier it is to set up for your Bulgarian split squats💪🏼
.
.
.
.
#coach #coaching #onlinecoaching #onlinecoach #personaltrainer #strenghtandconditioning #strengthandconditioningcoach #athlete #athletelife #coachlife #athletetocoach #athletetocoachlife #exercise #workout #keepmotivating #keepmoving #bulgariansplitsquats #nikewomen"
farah_elwardany,https://www.instagram.com/p/CUcEnqNN_ED/,222,carousel,2021-09-30T08:12:27.000Z,"It's finally official!!👩🏽‍🎓👩🏽‍🎓👩🏽‍🎓
.
.
#graduation #graduate2021 #graduated #aastalumni #aast"
farah_elwardany,https://www.instagram.com/p/CUDNScAlSTu/,unknown,clip,2021-09-20T16:28:47.000Z,"About last trip..♥️
.
.
.
#travel #blueberries #usa #syracuse #sisterbonding #travelbuddies #livelife #smile #lifeisworthliving #america #travel #travelphotography #breathe #havefun #enjoylife"
farah_elwardany,https://www.instagram.com/p/CRmMoigNpjL/,131,photo,2021-07-21T17:00:42.000Z,"Ending the trip on a high note by visiting Saint Catherine's Monastery.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#dahab #saintcatherinemonastery #dahabegypt #trip #vacation #tannedskin"
farah_elwardany,https://www.instagram.com/p/CQ8duYsjYGe/,146,photo,2021-07-05T12:01:57.000Z,"Starting my newest journey with the @monsters.sports.performance family😍💪🏼!
.
Glad to have this opportunity and ready to rock each session with you guys🔥!
.
Catch me every Sunday, Tuesday at 8pm and Thursday at 7pm for a killer ladies session🔥
.
Or want to start your PT journey, DM me and let's get started 💪🏼
.
.
.
#coach #coaching #monsters #personaltrainer #onlinetrainer #personaltraining #onlinetraining #exercise #workout #workoutmotivation #nevergiveup #giveityourall"
farah_elwardany,https://www.instagram.com/p/CQrJx8st_Sw/,196,photo,2021-06-28T18:40:35.000Z,"Aaaand final presentation over and out with! 🎓🎓🎓
.
.
.
.
.
.
.
.
.
.
.
#graduation #graduating🎓 #graduationcap #classof2021 #grad"
farah_elwardany,https://www.instagram.com/p/CO5NaqVjj3D/,unknown,carousel,2021-05-15T12:38:56.000Z,"Really want your abs muscles to feel the burn??🔥
.
Try this quick workout out!💪🏼
.
✨It'll take 5min to complete✨
.
3-4 sets
20 butterfly crunch
20 Russian twists
20 Toes to sky
.
💫Give it a go!
.
💫Don't forget to tag, share and save!
.
.
.
.
.
.
#coreexercises #butterflycrunches #toestosky #russiantwists #abs #absworkout #exercise #exercises #exercising #workout #workingout #workingoutathome #homeworkout #homeworkouts #cairogyms #coach #coaching #onlinecoach #personaltrainer #personaltraining #trainer #athletelife #coachlife #athletetocoach"
farah_elwardany,https://www.instagram.com/p/COqKdhMjMSR/,unknown,carousel,2021-05-09T16:24:30.000Z,"My last unexpected PRs....Can't wait to get back to PRing again!
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#prs #unexpectedprs #athlete #coach #coaching #onlinecoaching #onlinecoach #athletetocoach #athletetocoachlife #exercise #deadlift #powerclean #backsquat #cairogyms #coachlife #athletelife #comeback #getbackontrack"
farah_elwardany,https://www.instagram.com/p/CKrHsXYDZ60/,unknown,carousel,2021-01-30T15:13:59.000Z,"⚡️From barely able to do 2 reps to 3 reps to unbroken reps...Forever grateful for every small win I achieve🙏🏼
.
To many more wins @moatazbadrcf
.
.
.
.
#hspu #workout #workoutmotivation #exercise #exercisemotivation #keepgoing #keepmoving #slowprogressisstillprogress #dontgiveup #coach #athlete #coachlife #athletelife #athletetocoach #gettingbetter #alwaysimproving"
farah_elwardany,https://www.instagram.com/p/CKjHFPBhlwC/,95,carousel,2021-01-27T12:34:43.000Z,"⚡️8 Core exercises to help in toning and strengthening your muscles🔥
.
💫Each movement focuses on certain areas of the abs.
.
💫Recommended workout is TABATA, you choose 1 or 2 exercises and do them for 8 rounds 20sec.On/10sec.Off.
.
You'll really feel the burn 🔥💪🏼
.
⭐️Save, share & tag anyone who'd need this!
.
.
.
#coreworkout #abs #absworkout #exercise #exercisemotivation #workout #workoutmotivation #coach #athlete #athletelife #coachlife #athletetocoach #personaltrainer #onlinetraining #onlinetrainer #personaltraining #l"
farah_elwardany,https://www.instagram.com/p/CKdvzh5BdbL/,103,photo,2021-01-25T10:35:07.000Z,"These three have been with me through thick and thin...and I honestly can't ask for better friends♥️
.
Too bad they don't use instagram that much😅"
farah_elwardany,https://www.instagram.com/p/CKGuVAADkfL/,unknown,carousel,2021-01-16T11:59:41.000Z,"#fixyourpushup final part💪🏼
.
✨Having difficulty doing a proper push-up? Scaling it down and still having a hard time understanding the movement?
✨check this video out and let's fix that push-up
✨Always choose quality over quantity! Because when you do a great looking rep, more of that will definitely come your way.
.
⭐️Save, share & tag a friend who would need this
.
.
.
#pushup #pushupseveryday #fixyourpushups #strictpushups #workout #exercise #workoutmotivation #exercisemotivation #keepgoing #coach #coaching #personaltrainer #personaltraining #athlete #onlinecoach #onlinecoaching #coachlife #athletelife #athletetocoach"
farah_elwardany,https://www.instagram.com/p/CKBRReGDTAY/,unknown,carousel,2021-01-14T09:09:35.000Z,"#fixyourpushup pt.2💪🏼
.
✨Having difficulty doing a proper push-up? Scaling it down and still having a hard time understanding the movement?
✨Check this video out, I'll be showing you the proper way of doing the one of the scaled versions💪🏼
✨Always choose quality over quantity! Because when you do a great looking rep, more of that will definitely come your way.
.
⭐️Save, share & tag a friend who would need this
.
.
.
#pushup #pushupseveryday #scaledpushups #qualityoverquantity #exercise #workout #exercisemotivation #workoutmotivation #coach #coaching #onlinecoach #onlinecoaching #personaltrainer #personaltraining #athlete #athletetocoach #coachlife #athletelife"
farah_elwardany,https://www.instagram.com/p/CJ-uegGhNZs/,unknown,carousel,2021-01-13T09:27:03.000Z,"#fixyourpushup pt.1💪🏼
.
✨Having difficulty doing a proper push-up? Scaling it down and still having a hard time understanding the movement?
✨Check this video out, I'll be showing you the proper way of doing the one of the scaled versions💪🏼
✨Always choose quality over quantity! Because when you do a great looking rep, more of that will definitely come your way.
.
⭐️Save, share & tag a friend who would need this
.
.
.
.
#pushup #pushups #scaledpushups #exercise #keepmoving #workoutmotivation #workout #exercisemotivation #coach #onlinecoach #onlinecoaching #personaltraning #personaltrainer #athlete #athletetocoach #coachlife #athletelife #cairogyms"
farah_elwardany,https://www.instagram.com/p/CJynsbeDGV5/,141,photo,2021-01-08T16:36:54.000Z,"Just me, myself and I....and my favorite color💜
.
.
.
#friyay #friday #fridayvibes #behappy #befree #beyourself #beyou #havefun #begrateful #walkofcairo #purple #enjoythemoment #enjoylife #purplelove #purplelight"
samarasfood,https://www.instagram.com/p/CciOqBRj3x6/,331,clip,2022-04-19T13:47:27.000Z,"🍫vegan marbled banana muffins🍫
vegan, gluten-free, no refined sugar

📌RECIPE📌
-2 bananas
-1/3 cup maple syrup or honey
-1/4 peanut butter
-1/2 cup milk of choice
-1 tsp vinegar
-1 tsp vanilla extract
-1 1/2 cups oat flour
-2 tsp baking powder
-pinch of sea salt

🍫for the chocolate batter🍫
-2 tbsp unsweetened cocoa powder
-2 tbsp milk of choice

🍌how-to🍌
-preheat oven to 175C
-mash the bananas very well and add in the wet ingredients
-add the dry ingredients and mix again
-divide the batter into half, and add the cocoa powder and milk to one half, mixing until fully incorporated
-alternatively scoop both batters into your muffin tray
-swirl with a knife
-bake for 22-25 minutes or until you can poke a toothpick in it and it comes out clean
-let cool completely before serving
🍌ENJOY🍌

#bananabread #healthydessert #healthyrecipes #chocolate #healthylifestyle #muffins"
samarasfood,https://www.instagram.com/p/CcdH-fBsLMs/,670,clip,2022-04-17T14:14:30.000Z,"🍳beid bl batata (eggs with potatoes)🍳

what are your tips on making your favorite dishes healthier?

i usually cook with a small amount of olive oil, bake or air-fry anything that would usually be deep fried, try to use natural ingredients like homemade stock instead of store-bought, and use whole grains instead of white (brown rice, wholewheat bread, freekeh, etc.)

📌RECIPE📌
-3 medium-sized potatoes
-1/2 tsp salt
-1/2 tsp white or black pepper
-1 tbsp olive oil
-4-5 eggs

🥔how-to🥔
-wash and chop the potatoes (peel on) into small cubes and mix with the olive oil and spices
-air fry at 180C for 15-20 minutes or bake in the oven at 200C for 30-35 minutes
-beat your eggs in a bowl
-heat a nonstick pan on medium heat with a small drizzle of olive oil and add your cooked potatoes, stir for 1-2 minutes then add your eggs
-stir until eggs are fully cooked
-garnish with fresh parsley, paprika, and salt+pepper to taste
🍳ENJOY🍳

#eggs #kitchenhacks #balancedlifestyle #balancedmeals #foodisfuel"
samarasfood,https://www.instagram.com/p/CcX24eEsaZd/,722,clip,2022-04-15T13:07:03.000Z,"some friday reflections🥰🌱🔮🌟

ANNOUNCEMENT: i’m teaching a 2-hour flexibility workshop next friday. if you’re interested in increasing your body’s range of motion, working on your upper+lower body flexibility, and learning safe ways to gain more flexibility, register through the link in my bio 🤸🏽‍♀️

you can also check my “workshop” highlight for more info. it’s open to all levels, so whether you’re an athlete, want to deepen your yoga practice, or simply want a stretching routine to get rid of those desk job back pains, this workshop is for you. see you on the mat🌟

#yoga #flexibility #healthylifestyle #whatieatinaday #thatgirl #healthyfood"
samarasfood,https://www.instagram.com/p/CcSpf8JuiQs/,331,clip,2022-04-13T12:35:13.000Z,"🥗lentil beet rocca salad🥗

beets are PACKED with fiber, potassium, iron, and vitamin C, and antioxidants, help stabilize blood pressure, and support heart health. so eat your beets my loves❤️

📌RECIPE📌
-3-4 medium-sizes beets (boiled out roasted in the oven until soft)
-2 cups cooked brown lentils (1 cup dry, just boil until tender)
-4-5 handfuls rocca
*optional: handful of chopped walnuts

🥗for the dressing🥗
-1/4 cup olive oil
-2 tbsp balsamic vinegar
-2 tsp dijon mustard
-1 tsp honey
-1-2 cloves smashed garlic
-1/2 tsp sea salt
-black pepper to taste

#salad #saladrecipe #healthyinspo #healthyrecipes"
samarasfood,https://www.instagram.com/p/CcLx5lVMpFW/,456,clip,2022-04-10T20:32:43.000Z,"🌴soft and fluffy healthy date cake🌴

whether or not you enjoy dates, you’re gonna LOVE this cake. i decorated my cake with some date syrup and chopped nuts🧸

📌RECIPE📌
-1 1/2 cups wholewheat flour
-1 1/2 cup pitted dates
-1 1/2 cups water
-1/4 cup olive oil or coconut oil
-2 eggs
-2 tsp baking powder
-1 tsp baking soda
-1 tsp vanilla extract
-1 tsp ground cardamom
-1 tsp cinnamon
-pinch of salt
*if you like a sweeter cake, add 2 tbsp of honey

🌴how-to🌴
-preheat oven to 180C
-bring the water to a boil in a pot on the stove, then add the dates and baking soda and cook for 5 minutes until they soften, blend until smooth and set aside to cool
-beat the eggs with the oil and vanilla (preferably with an electric mixer/whisk)
-add the dry ingredients to wet ingredients and mix (should look like a dough)
-once the date paste has cooled, add it to the batter and mix until smooth and creamy
-bake for 32-36 minutes or until you can stick a toothpick in it and it comes out clean
-let cool completely before taking a bite
🌴ENJOY🌴

#dates #medjooldates #healthydessert #ramadan #healthyrecipes #easyrecipes"
samarasfood,https://www.instagram.com/p/Cb-ISPSjgqG/,381,clip,2022-04-05T13:19:27.000Z,"what are your goals for this season?

if you’re feeling a bit lost about where you think you should be right now, let’s start together with the basics🥰

#wellness #wellnessgoals #healthylifestyle #healthgoals #inspo"
samarasfood,https://www.instagram.com/p/Cb7Q0pnpca8/,1071,clip,2022-04-04T10:36:29.000Z,"🍫healthy cocoa date truffles🍫
vegan, gluten-free, no refined sugar

i make these for every occasion and they’re ALWAYS a hit. you won’t believe how fudgy and deeeelicious they are.

📌RECIPE📌
-2 cups dates (you can also just use date paste)
-2 heaped tbsp unsweetened cocoa powder
-1/2 tsp cardamom powder
-1/4 tsp cinnamon
-1/4 tsp powdered ginger
-1-2 tbsp hot water
*to roll in: cocoa powder, sesame, crushed nuts, coconut, it’s really up to you

🌴how-to🌴
-pit the dates, then blend all ingredients in your blender/food processor, adding 1-2 tbsp of water at a time until you get a thick, smooth paste
-refrigerate for 30 minutes to an hour
-roll a tablespoon size each of the paste into balls, then roll in your chosen toppings
-keep refrigerated
🍫 ENJOY🍫

#dates #ramadanrecipes #truffles #healthyrecipes #healthysnacks"
samarasfood,https://www.instagram.com/p/Cb2hIEoMruN/,582,clip,2022-04-02T14:23:42.000Z,"🌰superseed energy crackers🌰
vegan, gluten-free, no refined sugar

what would you pair with these?

BENEFITS OF SEEDS
🌰great sources of fiber
🌰packed with heart-healthy fats
🌰high in protein
🌰help keep cholesterol levels in check

📌RECIPE📌
-1/2 cup chia seeds
-1 cup sunflower seeds (peeled)
-1/4cup pumpkin seeds (peeled)
-1/2 cup flax seeds
-1/4 cup sesame seeds
-1/4 cup nigella seeds (black seed)
-1 1/2 cups hot water
-1 1/2 tsp cumin
-1/2 tsp sea salt

🌰how-to🌰
-preheat oven to 160C
-mix all the ingredients together, then add the hot water
-let sit for 10-15 minutes
-spread with a spoon or a spatula as thin as possible on oiled baking tray or on baking paper (maximum half a centimeter thick), then bake for 40-42 minutes or until crispy
-let cool before breaking
✨ENJOY✨

#cumin #crackers #seedcrackers #highprotein #veganrecipes #healthysnacks"
samarasfood,https://www.instagram.com/p/Cbzk5_BMylR/,926,carousel,2022-04-01T10:56:52.000Z,"happy friday, swipe for some fun🤸🏽‍♀️

taken by the beautiful @196stamps💫 sometimes you just connect with people in a way that feels like home. cheers to a new month filled with new adventures, open hearts, and peace of mind.

#yoga #flexibility #yogainspiration #balance"
samarasfood,https://www.instagram.com/p/Cbuw7nvAdXt/,304,clip,2022-03-30T14:06:11.000Z,"🍞easy vegan french toast🍞
vegan, no refined sugar

tag someone you’d share this stack with👇🏽

topping ideas: berries, peanut butter, banana, apple, almond butter, nuts, dark chocolate, tahini+molasses, or just the classic maple syrup or honey🍯

📌RECIPE📌
-1 cup milk of choice (i used almond milk)
-2 tbsp chickpea flour (you can also use oat flour or wholewheat flour, or sub with 1 egg)
-2 tsp cinnamon
-1 tsp vanilla
-pinch of sea salt
-6 slices wholewheat toast

🍓how-to🍓
-mix all the ingredients together in a bowl
-heat 1 tsp of coconut oil in a pan on medium heat
-dip each slice bread into the mixture and place onto the hot pan
-cook for 2-3 minutes and flip when golden-brown, cooking for 2-3 minutes on the other side
-add toppings of choice and drizzle with honey or maple syrup
🍞ENJOY🍞

#frenchtoast #healthybreakfast #easyrecipes #explore #healthymeals"
samarasfood,https://www.instagram.com/p/CbpSyo5AUx3/,509,clip,2022-03-28T11:06:31.000Z,"want to start your beginners yoga practice at home? 🧘🏽‍♀️
✨SAVE THIS POST FOR LATER✨

here are my fav yoga youtube classes that i started my own yoga practice with. i still come back to them every once in a while when i feel like i need to revisit the basics.

1. beginner’s full body yoga flow - @jessicarichburg
2. 30 minute gentle yoga - @nicolewildcollective
3. yoga for complete beginners - @adrienelouise
4. daily stretches 20 minute beginner-friendly - @leighabutleryoga
5. 30 min beginner yoga - @yoga_with_kassandra

🧘🏽‍♀️some tips🧘🏽‍♀️
-make time for your practice and be consistent, even if it’s just 10 minutes a day
-try different classes, styles, and teachers, then stick to what YOU enjoy
-respect your body’s limits. if something feels painful or inaccessible, take a step back and modify until it feels good
-don’t forget to breathe, deep inhales and exhales to help you move comfortably
-don’t take yourself too seriously, have fun with it

#yoga #yogateacher #workout"
samarasfood,https://www.instagram.com/p/CbkW37UgRRE/,746,clip,2022-03-26T13:06:08.000Z,"spend the weekend with me🔮

super fun and bubbly couple of days. i’ve been really focusing on finding balance in movement and exercising in ways that feels good to me instead of feeling like i HAVE to. starting off my days with the usual lemon ginger water and a gentle yoga class, followed by lemon blueberry baked oats for breakfast (this turned out INSANELY GOOD, recipe will be up soon). then headed to @thegrocereg supermarket opening event, where i picked up a few things for the house🍓🥬🥕🥦🫐 and met up with the fam for lunch. saturday started pretty much the same, except i woke up extra early (joining the 7 am club 🙋🏽‍♀️) to squeeze in a morning walk before heading over to @ananda.community to teach my flexibility class. we did a mini photoshoot after, so keep your eye out for some cool photos soon. packed my breakfast oats in a jar and then spent the rest of the morning planning+organizing my life for next month📝

how was your weekend?

#vlog #dayinthelife #healthylifestyle #yoga #yogateacher #whatieatinaday
#healthyliving"
samarasfood,https://www.instagram.com/p/CbdA2RPAdjI/,617,clip,2022-03-23T16:38:50.000Z,"🤎double chocolate baked oatmeal🤎
vegan, gluten-free, no refined sugar

did anyone say chocolate for breakfast? you know i had to use my new ramekins asap hehe

📌RECIPE📌
-1/2 a ripe banana
-1/2 cup rolled oats
-1 large date (or 1 tbsp honey or maple syrup)
-1 tbsp unsweetened cocoa powder
-1/4 tsp baking powder
-1 tbsp tahini (or any nut butter)
-1/2 cup milk of choice
-1 square of your fav dark chocolate

🍫how-to🍫
-preheat oven to 180C
-blend all ingredients in your blender/food processor, then press the piece of chocolate in the middle
-transfer to oven-safe bowl or ramekin
-bake for 25-30 minutes
🤎ENJOY🤎

#bakedoats #healthydessert #fitdessert #quickrecipes #healthybreakfast #oatmeal #oatmealbowl #balanceddiet #alifestylenotadiet"
